Tags,Key,Link,Lemmas,Old Definition,New Definition,Reason for Change,Accept,Defer,Reject
[OMW] [DIFF],ewn-01822831-n,https://en-word.net/id/ewn-01822831-n,"Loriinae, subfamily_Loriinae",lories,a parrot subfamily,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01852738-s,https://en-word.net/id/ewn-01852738-s,attendant,"being present (at meeting or event etc.) ""attendant members of the congreation""",being present (at meeting or event etc.),someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01856216-s,https://en-word.net/id/ewn-01856216-s,"grandiose, hifalutin, highfalutin, highfaluting, hoity-toity, la-di-da",affectedly genteel,affectedly genteel; to carry an air of affected importance; to be snobbish and haughty,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01870016-v,https://en-word.net/id/ewn-01870016-v,"wallow, welter","roll around, ""pigs were wallowing in the mud""","roll around,",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01875972-v,https://en-word.net/id/ewn-01875972-v,"push, force","move with force, ""He pushed the table into a corner""","move with force,",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01881536-s,https://en-word.net/id/ewn-01881536-s,skin-deep,"penetrating no deeper than the skin: ""her beauty is only skin-deep""",penetrating no deeper than the skin:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01898157-v,https://en-word.net/id/ewn-01898157-v,"arouse, stir","to begin moving, ""As the thunder started the sleeping children began to stir""","to begin moving,",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01916152-v,https://en-word.net/id/ewn-01916152-v,"traverse, track, cover, cross, pass_over, get_over, get_across, cut_through, cut_across",travel across or pass over,travel across or pass over; cross,violaow made this change.,FALSE,FALSE,TRUE
[OMW] [DIFF],ewn-01927862-v,https://en-word.net/id/ewn-01927862-v,climb,"move with difficulty, by grasping","move with effort, by grasping",rachelchea made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01932628-s,https://en-word.net/id/ewn-01932628-s,"reasonable, sane",marked by sound judgment,marked by sound judgment; having good reason,rachelchea made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01935233-v,https://en-word.net/id/ewn-01935233-v,coach,drive a coach,drive or operate a coach or carriage,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01959729-s,https://en-word.net/id/ewn-01959729-s,streaming,using or relating to a form of continuous tape transport; used mainly to provide backup storage of unedited data,using or relating to a form of continuous tape transport; used mainly to provide backup storage of unedited data; data that is transmitted and loaded continuously as earlier parts are being accessed/processed/displayed,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01973223-v,https://en-word.net/id/ewn-01973223-v,"ascend, go_up","travel up, ""We ascended the mountain""","travel up,",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01976145-v,https://en-word.net/id/ewn-01976145-v,"sink, pass, lapse",pass into a specified state or condition,pass into a specified state or condition; sink into,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01990737-s,https://en-word.net/id/ewn-01990737-s,"time-honored, time-honoured",acceptable for a long time,"acceptable for a long time, or having a long history",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-01993887-v,https://en-word.net/id/ewn-01993887-v,"sink, settle, go_down, go_under","go under, ""The raft sank and its occupants drowned""","go under,",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02010467-v,https://en-word.net/id/ewn-02010467-v,roll_up,"arrive in a vehicle: ""He rolled up in a black Mercedes""",arrive in a vehicle:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02026014-v,https://en-word.net/id/ewn-02026014-v,"reach, make, get_to, progress_to","reach a goal, e.g., ""make the first team""","reach a goal,",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02029675-v,https://en-word.net/id/ewn-02029675-v,escort,accompany as an escort,accompany as an escort; escort,violaow made this change.,FALSE,FALSE,TRUE
[OMW] [DIFF],ewn-02076759-a,https://en-word.net/id/ewn-02076759-a,other,not the same one or ones already mentioned or implied,"not the same one or ones already mentioned or implied; quantifier, other",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02076777-v,https://en-word.net/id/ewn-02076777-v,"elapse, lapse, pass, slip_by, glide_by, slip_away, go_by, slide_by, go_along",pass by,for time to move forward,rachelchea made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02077592-s,https://en-word.net/id/ewn-02077592-s,"another, some_other",any of various alternatives; some other,"any of various alternatives; some other; entity, singular, other pronoun; quantifier, singular, another",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02106067-v,https://en-word.net/id/ewn-02106067-v,drag,use a computer mouse to move icons on the screen and select commands from a menu,"use an input device to move objects on the screen, or to select items (such as commands from a menu); drag the slider to increase or decrease rate; drag the handles on the image to resize it",wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02115034-v,https://en-word.net/id/ewn-02115034-v,feel,"undergo passive experience of:""We felt the effects of inflation""",undergo passive experience of:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02134989-v,https://en-word.net/id/ewn-02134989-v,look,perceive with attention; direct one's gaze towards,perceive with attention; direct one's gaze towards; look,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02158330-n,https://en-word.net/id/ewn-02158330-n,"optic_cup, eyecup",a two walled cuplike depression that develops into the pigmented and sensory layers of the retina,a two-walled cuplike depression that develops into the pigmented and sensory layers of the retina,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02161949-v,https://en-word.net/id/ewn-02161949-v,"crop_up, pop_up, pop",appear suddenly or unexpectedly,appear suddenly or unexpectedly; happen unexpectedly,rachelchea made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02165760-v,https://en-word.net/id/ewn-02165760-v,scintillate,physics: fluoresce momentarily when struck by a charged particle or high-energy photon,fluoresce momentarily when struck by a charged particle or high-energy photon,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02166592-v,https://en-word.net/id/ewn-02166592-v,refocus,"focus once again; The physicist refocused the light beam""",focus once again; The physicist refocused the light beam,someone in NTU made this change.,FALSE,TRUE,FALSE
[OMW] [DIFF],ewn-02234610-v,https://en-word.net/id/ewn-02234610-v,"fall, light",fall to somebody by assignment or lot,fall to somebody by assignment or lot; passed,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02269205-v,https://en-word.net/id/ewn-02269205-v,graduate,receive an academic degree upon completion of one's studies,receive an academic degree upon completion of one's studies; completion of a course or training,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02269560-v,https://en-word.net/id/ewn-02269560-v,credit,accounting: enter as credit,enter as credit,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02275443-s,https://en-word.net/id/ewn-02275443-s,"any, whatever, whatsoever",one or some or every or all without specification,"one or some or every or all without specification; entity, elective existential pronoun; quantifier,  elective existential",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02276797-s,https://en-word.net/id/ewn-02276797-s,none,not any,"not any; entity, negative pronoun",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02277394-s,https://en-word.net/id/ewn-02277394-s,each,(used of count nouns) every one considered individually,"(used of count nouns) every one considered individually; quantifier, singular, universal pronoun; quantifier, singular, universal",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02305386-v,https://en-word.net/id/ewn-02305386-v,double,bridge: make a demand for (a card or suit),make a demand for (a card or suit),someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02326225-v,https://en-word.net/id/ewn-02326225-v,"chalk_up, run_up",accumulate as a debt,"accumulate, sometimes as a debt",nurizdihar made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02352428-s,https://en-word.net/id/ewn-02352428-s,premium,having or reflecting superior quality or value,having or reflecting superior quality or value; having a higher price or cost,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02395180-a,https://en-word.net/id/ewn-02395180-a,"short, little",low in stature; not tall,low in stature; not tall; describing something or someone with a stature less than normal,rachelchea made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02406106-n,https://en-word.net/id/ewn-02406106-n,"cow, moo-cow","female of domestic cattle: ""`moo-cow' is a child's term""",female of domestic cattle:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02418610-v,https://en-word.net/id/ewn-02418610-v,work,exert oneself by doing mental or physical work for a purpose or out of necessity,exert oneself by doing mental or physical work for a purpose or out of necessity; work,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02427763-v,https://en-word.net/id/ewn-02427763-v,quench,"electronics: suppress (sparking) when the current is cut off in an inductive circuit, or suppress (an oscillation or discharge) in a component or device","suppress (sparking) when the current is cut off in an inductive circuit, or suppress (an oscillation or discharge) in a component or device",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02432422-s,https://en-word.net/id/ewn-02432422-s,"shipshape, trim, well-kept",of places; characterized by order and neatness; free from disorder,characterized by order and neatness; free from disorder,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02449821-s,https://en-word.net/id/ewn-02449821-s,upper,the topmost one of two,the topmost one of two; upper,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02458770-v,https://en-word.net/id/ewn-02458770-v,"debar, forefend, forfend, obviate, deflect, avert, head_off, stave_off, fend_off, avoid, ward_off",prevent the occurrence of; prevent from happening,prevent the occurrence of; prevent from happening; to protect from or to keep away anything undesirable; to ward off,rachelchea made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02469413-v,https://en-word.net/id/ewn-02469413-v,scrimshank,British military language: avoid work,avoid work,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02491919-n,https://en-word.net/id/ewn-02491919-n,"Platyrrhini, superfamily_Platyrrhini",capuchin; douroucouli; howler monkey; saki; spider monkey; squirrel monkey; titi; uakari; woolly monkey; marmoset; tamarin,capuchin; douroucouli; howler monkey; saki; spider monkey; squirrel monkey; titi; uakari; woolly monkey,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02494483-v,https://en-word.net/id/ewn-02494483-v,"marry, get_married, wed, conjoin, hook_up_with, get_hitched_with, espouse",take in marriage,take in marriage; married,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02499315-v,https://en-word.net/id/ewn-02499315-v,"ban, censor",forbid the public distribution of ( a movie or a newspaper),forbid the public distribution of (a movie or a newspaper),someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02510211-v,https://en-word.net/id/ewn-02510211-v,"coerce, hale, squeeze, pressure, force","to cause to do through pressure or necessity, by physical, moral or intellectual means :""She forced him to take a job in the city""","to cause to do through pressure or necessity, by physical, moral or intellectual means :",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02546367-v,https://en-word.net/id/ewn-02546367-v,"serve, attend_to, wait_on, attend, assist",work for or be a servant to,"work for, or be a servant to",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02607677-v,https://en-word.net/id/ewn-02607677-v,stet,"printing: cancel, as of a correction or deletion","cancel, as of a correction or deletion",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02627475-v,https://en-word.net/id/ewn-02627475-v,"form, constitute, make","to compose or represent:""This wall forms the background of the stage setting""",to compose or represent:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02670723-n,https://en-word.net/id/ewn-02670723-n,"abortion_pill, mifepristone, RU_486",an abortion-inducing drug (trade name RU_486) developed in France; when taken during the first five weeks of pregnancy it blocks the action of progesterone so that the uterus sloughs off the embryo,an abortion-inducing drug (trade name RU 486) developed in France; when taken during the first five weeks of pregnancy it blocks the action of progesterone so that the uterus sloughs off the embryo,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02687605-v,https://en-word.net/id/ewn-02687605-v,"keep, maintain, hold","keep in a certain state, position, or activity; e.g. ,","keep in a certain state, position, or activity; e.g.,",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02716988-v,https://en-word.net/id/ewn-02716988-v,"enclose, hold_in, confine","close in; darkness enclosed him""",close in; darkness enclosed him,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02732289-n,https://en-word.net/id/ewn-02732289-n,apple_of_discord,a golden apple thrown into a banquet of the gods by Eris (goddess of discord -- who had not been invited); the apple had for the fairest written on it and Hera and Athena and Aphrodite all claimed it; when Paris (prince of Troy) awarded it to Aphrodite it began a chain of events that led to the Trojan War,a golden apple thrown into a banquet of the gods by Eris (goddess of discord--who had not been invited); the apple had `for the fairest' written on it and Hera and Athena and Aphrodite all claimed it; when Paris (prince of Troy) awarded it to Aphrodite it began a chain of events that led to the Trojan War,someone in NTU made this change.,FALSE,TRUE,FALSE
[OMW] [DIFF],ewn-02739803-n,https://en-word.net/id/ewn-02739803-n,"argyle, argyll",a sock knitted or woven with an argyle design (usually used in the plural),a sock knitted or woven with an argyle design,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02890730-n,https://en-word.net/id/ewn-02890730-n,"brace, suspender, gallus",elastic straps that hold trousers up (usually used in the plural),elastic straps that hold trousers up,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02921714-n,https://en-word.net/id/ewn-02921714-n,bulwark,a fencelike structure around a deck (usually plural),a fencelike structure around a deck,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02943283-n,https://en-word.net/id/ewn-02943283-n,"caliper, calliper",an instrument for measuring the distance between two points (often used in the plural),an instrument for measuring the distance between two points,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02952520-n,https://en-word.net/id/ewn-02952520-n,cane,a stiff switch used to hit students as punishment,"a stiff switch, used to hit (usually students) as punishment",wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-02957109-n,https://en-word.net/id/ewn-02957109-n,"canvas, canvass","a heavy, closely woven fabric (used for clothing or chairs or sails or tents)","a heavy, closely woven fabric",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03030315-a,https://en-word.net/id/ewn-03030315-a,classificatory,"relating to or involving classification:""classificatory criteria""",relating to or involving classification:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03048919-n,https://en-word.net/id/ewn-03048919-n,clipper,scissors for cutting hair or finger nails (often used in the plural),scissors for cutting hair or finger nails,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03049059-n,https://en-word.net/id/ewn-03049059-n,clipper,shears for cutting grass or shrubbery (often used in the plural),shears for cutting grass or shrubbery,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03080712-n,https://en-word.net/id/ewn-03080712-n,"commodity, trade_good, good",articles of commerce,articles of commerce; elaborately crafted,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03166746-n,https://en-word.net/id/ewn-03166746-n,dance_floor,a bare floor polished for dancing,a bare floor polished for dancing; any space or surface designated for dancing,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03191952-n,https://en-word.net/id/ewn-03191952-n,"dialog_box, panel",a small temporary window in a graphical user interface that appears in order to request information from the user; after the information has been provided the user dismisses the box with okay or cancel,a small temporary window in a graphical user interface that appears in order to request information from the user; after the information has been provided the user dismisses the box with `okay' or `cancel',someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03209242-n,https://en-word.net/id/ewn-03209242-n,"DIP_switch, dual_inline_package_switch",one of a set of small on off switches mounted in computer hardware; used in place of jumpers to configure the machine for a user,one of a set of small on-off switches mounted in computer hardware; used in place of jumpers to configure the machine for a user,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03254659-n,https://en-word.net/id/ewn-03254659-n,"drum, metal_drum",a cylindrical metal container used for shipping or storage of liquids,"a cylindrical metal container, commonly used for shipping or storage of liquids",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03299533-n,https://en-word.net/id/ewn-03299533-n,"erasable_programmable_read-only_memory, EPROM",a read only memory chip that can be erased by ultraviolet light and programmed again with new data,a read-only memory chip that can be erased by ultraviolet light and programmed again with new data,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03304208-n,https://en-word.net/id/ewn-03304208-n,etcetera,additional unspecified odds and ends; more of the same,"additional unspecified odds and ends; more of the same; entity, other pronoun; pronoun, entity; quantifier: other",someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03308776-n,https://en-word.net/id/ewn-03308776-n,"exhibition_hall, exhibition_area",a large hall for holding exhibitions,a large hall or area for holding exhibitions,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03382851-n,https://en-word.net/id/ewn-03382851-n,food_court,an area (as in a shopping mall) where fast food is sold (usually around a common eating area),"an area (as in a shopping mall) where food is sold, usually around a common eating area, with multiple contiguous stalls",wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03483990-n,https://en-word.net/id/ewn-03483990-n,hall,a large room for gatherings or entertainment,"a large room for gatherings, receiving guests, or entertainment",wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03555600-n,https://en-word.net/id/ewn-03555600-n,hutment,an encampment of huts (chiefly military,an encampment of huts,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03837297-n,https://en-word.net/id/ewn-03837297-n,nose_flute,a flute that is played by blowing through the nostrils (used in some Asian countries),a flute that is played by blowing through the nostrils,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03869677-n,https://en-word.net/id/ewn-03869677-n,overhand_knot,a simple small knot (often used as part of other knots),a simple small knot,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03890725-n,https://en-word.net/id/ewn-03890725-n,"pantie, panty, scanty, step-in",short underpants for women or children (usually used in the plural),short underpants for women or children,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03896748-n,https://en-word.net/id/ewn-03896748-n,"parka, windbreaker, windcheater, anorak",a kind of heavy jacket (`windcheater' is a British term),a kind of heavy jacket,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-03914027-n,https://en-word.net/id/ewn-03914027-n,penalty_box,an enclosed bench to the side of an ice hockey rink for players who are serving time penalties,an enclosed bench to the side of an ice-hockey rink for players who are serving time penalties,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04056210-n,https://en-word.net/id/ewn-04056210-n,"railway_station, railroad_station, railroad_terminal, train_station, train_depot",terminal where trains load or unload passengers or goods,a terminal/node where trains load or unload passengers or goods,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04057712-n,https://en-word.net/id/ewn-04057712-n,RAM_disk,a virtual drive that is created by setting aside part of the random access memory to use as if it were a group of sectors,a virtual drive that is created by setting aside part of the random-access memory to use as if it were a group of sectors,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04065351-n,https://en-word.net/id/ewn-04065351-n,"read-only_memory, ROM, read-only_storage, fixed_storage",memory whose contents can be accessed and read but can not be changed,memory whose contents can be accessed and read but cannot be changed,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04085859-n,https://en-word.net/id/ewn-04085859-n,"reservoir, artificial_lake, man-made_lake",lake used to store water for community use,lake used to store water for community use; a lake (natural or artificial) used to store water and used as a source of water,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04109256-n,https://en-word.net/id/ewn-04109256-n,Rollerblade,an in line skate,an in-line skate,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04157033-n,https://en-word.net/id/ewn-04157033-n,"scourge, flagellum",a whip used to inflict punishment (often used for pedantic humor),a whip used to inflict punishment,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04310396-n,https://en-word.net/id/ewn-04310396-n,staple,a short U-shaped wire nail for securing cables,a short U-shaped wire nail,nurizdihar made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04345456-n,https://en-word.net/id/ewn-04345456-n,string,a collection of objects threaded on a single strand,"a collection of things threaded on a single strand, or as if threaded on a single strand",wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04356155-n,https://en-word.net/id/ewn-04356155-n,subway_station,a terminal where subways load and unload passengers,a terminal/node where subways/rapid transit systems load and unload passengers,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04545214-n,https://en-word.net/id/ewn-04545214-n,"virtual_memory, virtual_storage",memory created by using the hard disk to simulate additional random access memory; the addressable storage space available to the user of a computer system in which virtual addresses are mapped into real addresses,memory created by using the hard disk to simulate additional random-access memory; the addressable storage space available to the user of a computer system in which virtual addresses are mapped into real addresses,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04560989-n,https://en-word.net/id/ewn-04560989-n,"washbasin, handbasin, washbowl, lavabo, wash-hand_basin",a basin for washing the hands (`wash-hand basin' is a British expression),a basin for washing the hands,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04571228-n,https://en-word.net/id/ewn-04571228-n,"WATS, WATS_line",a telephone line;long distance service at fixed rates for fixed zones; an acronym for wide area telephone service,a telephone line; long distance service at fixed rates for fixed zones; an acronym for wide area telephone service,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04606723-n,https://en-word.net/id/ewn-04606723-n,"work, piece_of_work",a product produced or accomplished through the effort or activity or agency of a person or thing,a product produced or accomplished through the effort or activity or agency of a person or thing; any form of work to be done or undertaken,rachelchea made this change.,FALSE,FALSE,TRUE
[OMW] [DIFF],ewn-04739783-n,https://en-word.net/id/ewn-04739783-n,"hallmark, trademark, earmark, stylemark",a distinctive characteristic or attribute,a distinctive characteristic or attribute of someone or something,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04759989-n,https://en-word.net/id/ewn-04759989-n,far_cry,a disappointing disparity,a disappointing disparity; a huge disparity; a world of difference; worlds apart,violaow made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04792642-n,https://en-word.net/id/ewn-04792642-n,completeness,an attribute of a logical system that is so constituted that a contradiction arises if any proposition is introduced that can not be derived from the axioms of the system,an attribute of a logical system that is so constituted that a contradiction arises if any proposition is introduced that cannot be derived from the axioms of the system,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-04799588-n,https://en-word.net/id/ewn-04799588-n,"adequacy, adequateness","the quality of being able to meet a need satisfactorily: ""he questioned the adequacy of the usual sentimental interpretation of the Golden Rule""",the quality of being able to meet a need satisfactorily:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05027185-n,https://en-word.net/id/ewn-05027185-n,frequency_response,a curve representing the output to input ratio of a transducer as a function of frequency,a curve representing the output-to-input ratio of a transducer as a function of frequency,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05081057-n,https://en-word.net/id/ewn-05081057-n,eccentricity,a circularity that has a different center or deviates from a circular path,a circularity that has a different冊子本 center or deviates from a circular path,takkur made this change.,FALSE,FALSE,TRUE
[OMW] [DIFF],ewn-05132642-n,https://en-word.net/id/ewn-05132642-n,"scope, range, reach, orbit, compass, ambit","an area in which something acts or operates or has power or control: ""the range of a supersonic jet""",an area in which something acts or operates or has power or control:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05135361-n,https://en-word.net/id/ewn-05135361-n,gamut,"a complete extent or range: ""a face that expressed a gamut of emotions""",a complete extent or range:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05532751-n,https://en-word.net/id/ewn-05532751-n,cobblers,a man's testicles (from Cockney rhyming slang: cobbler's awl rhymes with ball),a man's testicles,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05534035-n,https://en-word.net/id/ewn-05534035-n,"penis, phallus, member",the male organ of copulation (`member' is a euphemism),the male organ of copulation,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05635568-n,https://en-word.net/id/ewn-05635568-n,Heaven,the abode of God and the angels,a place regarded by various beliefs as the abode of their deities; also a place where good people are believed to go after death,wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05810920-n,https://en-word.net/id/ewn-05810920-n,conversion,"a change in the units or form of an expression: ""conversion from Fahrenheit to Centigrade""",a change in the units or form of an expression:,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05856884-n,https://en-word.net/id/ewn-05856884-n,recursion,an expression such that each term is generated by repeating a particular mathematical operation,"an expression such that each term is generated by repeating a particular mathematical operation; also, the repeated application or execution of a pattern, function or definition; an expression that is recursive",wangwenjie made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05899570-n,https://en-word.net/id/ewn-05899570-n,M-theory,a theory that involves an eleven dimensional universe in which the weak and strong forces and gravity are unified and to which all the string theories belong,a theory that involves an eleven-dimensional universe in which the weak and strong forces and gravity are unified and to which all the string theories belong,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05939938-n,https://en-word.net/id/ewn-05939938-n,fractal,a geometric pattern that is repeated at every scale and so can not be represented by classical geometry,a geometric pattern that is repeated at every scale and so cannot be represented by classical geometry,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-05979622-n,https://en-word.net/id/ewn-05979622-n,"existentialism, existential_philosophy, existentialist_philosophy",a 20th century philosophical movement chiefly in Europe; assumes that people are entirely free and thus responsible for what they make of themselves,a 20th-century philosophical movement chiefly in Europe; assumes that people are entirely free and thus responsible for what they make of themselves,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-06005513-n,https://en-word.net/id/ewn-06005513-n,Weber's_law,the concept that a just noticeable difference in a stimulus is proportional to the magnitude of the original stimulus,the concept that a just-noticeable difference in a stimulus is proportional to the magnitude of the original stimulus,someone in NTU made this change.,TRUE,FALSE,FALSE
[OMW] [DIFF],ewn-06016395-n,https://en-word.net/id/ewn-06016395-n,hyperbolic_geometry,a non Euclidean geometry in which the parallel axiom is replaced by the assumption that through any point in a plane there are two or more lines that do not intersect a given line in the plane,a non-Euclidean geometry in which the parallel axiom is replaced by the assumption that through any point in a plane there are two or more lines that do not intersect a given line in the plane,someone in NTU made this change.,TRUE,FALSE,FALSE
